,Symbol,Name,Price,Change %,Volume,Rel Volume,Market Cap,P/E,EPS (dil TTM),EPS Growth (TTM YoY),Div Yield % TTM,Sector,Analyst Rating
2587,MCB,Metropolitan Bank Holding Corp.,77.33,−0.22%,45810.0,0.31,805890000.0,12.53,6.17 USD,−0.45%,0.19%,Finance,Strong buy
2588,MCBS,"MetroCity Bankshares, Inc.",28.97,−0.48%,31710.0,0.83,739830000.0,11.27,2.57 USD,+20.96%,3.23%,Finance,Neutral
2589,MCD,McDonald's Corporation,303.19,+0.07%,2980000.0,0.86,216360000000.0,25.97,11.68 USD,+2.17%,2.30%,Consumer services,Buy
2590,MCFT,"MasterCraft Boat Holdings, Inc.",21.74,−0.46%,119790.0,0.87,354500000.0,70.86,0.31 USD,−29.47%,0.00%,Consumer durables,Neutral
2591,MCGA,Yorkville Acquisition Corp.,10.67,+0.09%,187890.0,0.77,251610000.0,—,—,—,0.00%,Finance,Neutral
2592,MCHB,Mechanics Bancorp,13.14,−1.13%,226660.0,0.71,2890000000.0,—,−7.40 USD,−838.48%,0.00%,Finance,Neutral
2593,MCHP,Microchip Technology Incorporated,64.71,−1.06%,6220000.0,0.86,34920000000.0,—,−0.33 USD,−113.28%,2.78%,Electronic technology,Buy
2594,MCHX,"Marchex, Inc.",1.88,−2.08%,18710.0,0.80,83060000.0,—,−0.11 USD,+6.30%,0.00%,Commercial services,Strong buy
2595,MCK,McKesson Corporation,741.31,+6.36%,1140000.0,1.71,92210000000.0,29.58,25.06 USD,+12.11%,0.41%,Distribution services,Buy
2596,MCO,Moody's Corporation,476.78,−2.36%,947650.0,1.04,85530000000.0,40.52,11.77 USD,+16.17%,0.75%,Commercial services,Buy
2597,MCRB,"Seres Therapeutics, Inc.",17.56,+6.30%,213050.0,0.68,153730000.0,—,−7.92 USD,+66.55%,0.00%,Health technology,Buy
2598,MCRI,"Monarch Casino & Resort, Inc.",104.44,+1.18%,81960.0,0.74,1910000000.0,19.60,5.33 USD,+24.54%,1.16%,Consumer services,Neutral
2599,MCRP,Micropolis Holding Company,1.9,+15.15%,2660000.0,11.71,66290000.00000001,—,−0.18 USD,−87.45%,0.00%,Producer manufacturing,Neutral
2600,MCS,Marcus Corporation (The),15.58,+0.71%,246470.0,0.99,476940000.0,35.22,0.44 USD,—,1.87%,Consumer services,Strong buy
2601,MCTR,CTRL Group Limited,1.81,0.00%,186070.0,0.66,27690000.0,—,−0.26 USD,"−1,686.42%",0.00%,Electronic technology,Neutral
2602,MCW,"Mister Car Wash, Inc.",5.42,−0.37%,1560000.0,1.09,1770000000.0,20.59,0.26 USD,+22.59%,0.00%,Consumer services,Buy
2603,MCY,Mercury General Corporation,81.5,−0.72%,273340.0,1.04,4510000000.0,11.57,7.04 USD,+22.19%,1.55%,Finance,Buy
2604,MD,"Pediatrix Medical Group, Inc.",16.48,−0.48%,570880.0,0.76,1440000000.0,12.81,1.29 USD,—,0.00%,Health services,Buy
2605,MDAI,"Spectral AI, Inc.",2.37,+0.85%,425080.0,1.01,63350000.0,—,−0.70 USD,+48.14%,0.00%,Health technology,Strong buy
2606,MDB,"MongoDB, Inc.",318.96,−1.43%,2049999.9999999998,0.85,25950000000.0,—,−0.99 USD,+67.26%,0.00%,Technology services,Buy
2607,MDBH,"MDB Capital Holdings, LLC",3.6,+0.92%,16340.0,1.56,35800000.0,5.03,0.72 USD,—,0.00%,Finance,Neutral
2608,MDCX,Medicus Pharma Ltd.,2.8,+2.94%,796390.0,2.02,54370000.0,—,−1.35 USD,+4.01%,0.00%,Health technology,Strong buy
2609,MDGL,"Madrigal Pharmaceuticals, Inc.",443.33,+0.74%,260750.0,0.81,9880000000.0,—,−12.85 USD,+49.62%,0.00%,Health technology,Strong buy
2610,MDIA,Mediaco Holding Inc.,1.3,−1.52%,21790.0,0.09,69780000.0,4.42,0.29 USD,—,0.00%,Consumer services,Neutral
2611,MDLZ,"Mondelez International, Inc.",63.82,+0.50%,6700000.0,0.87,82580000000.0,23.31,2.74 USD,−5.66%,2.96%,Consumer non-durables,Buy
2612,MDT,Medtronic plc.,94.96,+0.36%,7100000.0,0.87,121800000000.0,26.22,3.62 USD,+21.85%,2.97%,Health technology,Buy
2613,MDU,"MDU Resources Group, Inc.",17.2,+2.69%,3840000.0,1.68,3510000000.0,16.35,1.05 USD,−47.24%,3.10%,Utilities,Strong buy
2614,MDWD,MediWound Ltd.,17.86,−0.50%,70110.0,0.37,193030000.0,—,−2.64 USD,−22.05%,0.00%,Health technology,Strong buy
2615,MDXG,"MiMedx Group, Inc",7.11,−1.11%,389500.0,0.58,1050000000.0,32.96,0.22 USD,−63.27%,0.00%,Health technology,Strong buy
2616,MDXH,MDxHealth SA,4.5,−3.85%,290530.0,1.35,222740000.0,—,−0.88 USD,+41.62%,0.00%,Health technology,Strong buy
2617,MEC,"Mayville Engineering Company, Inc.",13.9,−1.77%,113480.0,0.85,282420000.0,16.42,0.85 USD,+64.81%,0.00%,Producer manufacturing,Strong buy
2618,MED,MEDIFAST INC,14.06,−1.82%,258420.00000000003,1.70,154530000.0,42.66,0.33 USD,−87.71%,0.00%,Commercial services,Neutral
2619,MEDP,"Medpace Holdings, Inc.",496.14,−0.39%,166900.0,0.48,13940000000.0,36.90,13.45 USD,+26.42%,0.00%,Commercial services,Neutral
2620,MEG,"Montrose Environmental Group, Inc.",27.85,−3.67%,372610.0,0.73,982730000.0,—,−1.54 USD,−3.57%,0.00%,Commercial services,Buy
2621,MEGL,Magic Empire Global Limited,1.55,−3.13%,18550.0,0.16,12500000.0,—,−0.12 USD,−875.61%,0.00%,Finance,Neutral
2622,MEI,"Methode Electronics, Inc.",7.98,−1.12%,331990.0,0.51,281030000.0,—,−1.54 USD,+61.77%,6.07%,Electronic technology,Buy
2623,MELI,"MercadoLibre, Inc.",2494.35,+1.37%,267660.0,0.69,126460000000.0,61.60,40.50 USD,+46.38%,0.00%,Retail trade,Strong buy
2624,MENS,Jyong Biotech Ltd.,62.0,+4.15%,464620.0,1.36,4600000000.0,—,−0.04 USD,—,0.00%,Health technology,Neutral
2625,MERC,Mercer International Inc.,2.82,+0.36%,433590.0,0.78,188890000.0,—,−1.63 USD,+44.89%,10.68%,Process industries,Neutral
2626,MESA,"Mesa Air Group, Inc.",1.29,−1.53%,54550.0,0.62,54010000.0,—,−4.29 USD,−86.20%,0.00%,Transportation,Neutral
2627,MET,"MetLife, Inc.",80.32,−0.82%,4800000.0,1.11,53410000000.0,13.61,5.90 USD,+59.26%,2.75%,Finance,Buy
2628,META,"Meta Platforms, Inc.",755.4,−1.28%,10850000.0,0.92,1900000000000.0,27.36,27.61 USD,+40.98%,0.26%,Technology services,Strong buy
2629,METC,"Ramaco Resources, Inc.",31.83,+5.12%,2690000.0,0.87,1960000000.0,—,−0.37 USD,−134.50%,0.45%,Energy minerals,Strong buy
2630,MFH,Mercurity Fintech Holding Inc. - American,13.32,+14.24%,624180.0,2.66,920110000.0,—,−0.09 USD,+53.50%,0.00%,Technology services,Neutral
2631,MFI,mF International Limited,38.68,−0.44%,68240.0,0.82,64069999.99999999,—,−0.20 USD,—,0.00%,Technology services,Neutral
2632,MFIN,Medallion Financial Corp.,10.58,−1.49%,45130.0,0.82,245950000.0,6.02,1.76 USD,−2.77%,4.28%,Finance,Buy
2633,MG,Mistras Group Inc,9.91,+1.33%,133010.0,1.09,312540000.0,27.41,0.36 USD,—,0.00%,Industrial services,Strong buy
2634,MGEE,MGE Energy Inc.,84.49,+0.76%,156800.0,0.92,3090000000.0,23.47,3.60 USD,+12.74%,2.18%,Utilities,Sell
2635,MGIH,Millennium Group International Holdings Limited,2.46,−3.53%,216830.0,0.04,27680000.0,—,−0.98 USD,−395.43%,0.00%,Process industries,Neutral
2636,MGLD,"The Marygold Companies, Inc.",1.05,−3.67%,2810.0,0.25,44960000.0,—,−0.14 USD,−39.27%,0.00%,Miscellaneous,Neutral
2637,MGM,MGM Resorts International,34.77,+0.81%,4730000.0,0.96,9460000000.0,19.16,1.81 USD,−31.45%,0.00%,Consumer services,Buy
2638,MGNI,"Magnite, Inc.",23.45,−2.94%,3970000.0,1.13,3340000000.0,83.42,0.28 USD,—,0.00%,Technology services,Strong buy
2639,MGNX,"MacroGenics, Inc.",1.66,−4.05%,343480.0,0.45,104920000.0,—,−0.57 USD,+73.71%,0.00%,Health technology,Neutral
2640,MGPI,"MGP Ingredients, Inc.",26.03,−2.66%,200400.0,0.92,554250000.0,—,−0.31 USD,−107.17%,1.80%,Process industries,Strong buy
2641,MGRC,McGrath RentCorp,119.44,−1.08%,108400.0,0.75,2940000000.0,11.63,10.27 USD,+117.54%,1.59%,Finance,Strong buy
2642,MGRM,Monogram Technologies Inc.,5.87,+0.51%,77700.0,0.77,238510000.0,—,−0.54 USD,−43.67%,0.00%,Health technology,Strong buy
2643,MGRT,Mega Fortune Company Limited,4.05,+3.85%,36860.0,0.39,,—,—,—,—,Technology services,Neutral
2644,MGRX,"Mangoceuticals, Inc.",2.27,−11.67%,123490.0,0.83,23920000.0,—,−3.19 USD,+50.35%,0.00%,Health technology,Neutral
2645,MGTX,MeiraGTx Holdings plc,8.15,+0.74%,334040.0,0.94,655650000.0,—,−2.04 USD,−35.87%,0.00%,Health technology,Strong buy
2646,MGX,"Metagenomi, Inc.",2.18,−6.84%,347650.0,1.24,81820000.0,—,−2.35 USD,+6.83%,0.00%,Health technology,Strong buy
2647,MGY,Magnolia Oil & Gas Corporation,24.47,+2.34%,2200000.0,0.87,4670000000.0,12.75,1.92 USD,−5.75%,2.43%,Energy minerals,Buy
2648,MGYR,"Magyar Bancorp, Inc.",17.4,+1.46%,5290.0,1.35,112250000.0,11.21,1.55 USD,+34.90%,1.46%,Finance,Neutral
2649,MH,"McGraw Hill, Inc.",13.89,−0.57%,471240.0,0.44,2650000000.0,—,−0.40 USD,+55.58%,0.00%,Commercial services,Strong buy
2650,MHH,"Mastech Digital, Inc",7.85,+0.51%,2520.0,0.21,92510000.0,113.28,0.07 USD,—,0.00%,Commercial services,Neutral
2651,MHK,"Mohawk Industries, Inc.",127.83,−0.69%,553090.0,0.65,7940000000.0,16.99,7.52 USD,—,0.00%,Producer manufacturing,Buy
2652,MHO,"M/I Homes, Inc.",144.05,−0.66%,264410.0,0.73,3800000000.0,7.91,18.22 USD,−0.88%,0.00%,Consumer durables,Strong buy
2653,MHUA,"Meihua International Medical Technologies Co., Ltd.",0.4003,+2.12%,28480.0,0.10,12770000.0,1.31,0.31 USD,−10.95%,0.00%,Health technology,Neutral
2654,MI,NFT Limited,3.51,−2.50%,25120.0,1.15,17780000.0,1.24,2.83 USD,—,0.00%,Technology services,Neutral
2655,MIAX,"Miami International Holdings, Inc.",39.6,+0.20%,656400.0,1.15,3230000000.0,"2,712.33",0.01 USD,−98.67%,0.00%,Finance,Buy
2656,MIDD,The Middleby Corporation,133.99,−0.31%,393970.0,0.48,6790000000.0,17.04,7.86 USD,+9.96%,0.00%,Producer manufacturing,Buy
2657,MIGI,Mawson Infrastructure Group Inc.,0.4069,+2.24%,380910.0,1.16,8480000.0,—,−1.31 USD,+64.27%,0.00%,Technology services,Neutral
2658,MIMI,Mint Incorporation Limited,8.06,−15.42%,2140000.0,0.66,201600000.0,—,−0.01 USD,—,0.00%,Commercial services,Neutral
2659,MIND,"MIND Technology, Inc.",8.73,−1.58%,260510.0,0.99,69570000.0,16.03,0.54 USD,—,0.00%,Industrial services,Strong buy
2660,MIR,"Mirion Technologies, Inc.",24.6,+0.37%,2390000.0,0.45,5760000000.0,604.42,0.04 USD,—,0.00%,Electronic technology,Strong buy
2661,MIRA,"MIRA Pharmaceuticals, Inc.",1.3,−2.26%,156510.0,0.10,24790000.0,—,−0.48 USD,+42.58%,0.00%,Health technology,Strong buy
2662,MIRM,"Mirum Pharmaceuticals, Inc.",73.62,−0.42%,757680.0,1.17,3700000000.0,—,−1.21 USD,+48.34%,0.00%,Health technology,Strong buy
2663,MIST,Milestone Pharmaceuticals Inc.,1.93,−3.98%,806240.0,0.67,164040000.0,—,−0.88 USD,+20.13%,0.00%,Health technology,Buy
2664,MITK,"Mitek Systems, Inc.",10.23,−0.49%,260230.00000000003,0.61,466970000.0,31.05,0.33 USD,—,0.00%,Technology services,Strong buy
2665,MITQ,"Moving iMage Technologies, Inc.",1.52,+14.29%,747960.0,0.66,15100000.0,—,−0.12 USD,+43.93%,0.00%,Consumer durables,Neutral
2666,MJID,Majestic Ideal Holdings Ltd,1.14,−8.06%,131980.0,0.04,,—,—,—,—,Distribution services,Neutral
2667,MKC,"McCormick & Company, Incorporated",64.3,−0.51%,3450000.0,1.50,17260000000.0,22.33,2.88 USD,+5.03%,2.74%,Consumer non-durables,Buy
2668,MKDW,MKDWELL Tech Inc.,0.2142,0.00%,309080.0,0.48,30760000.0,—,—,—,0.00%,Producer manufacturing,Neutral
2669,MKL,Markel Group Inc.,1938.63,+0.81%,37010.0,0.82,24530000000.0,11.63,166.74 USD,+8.50%,0.00%,Finance,Neutral
2670,MKSI,MKS Inc.,128.52,+0.48%,1700000.0,0.93,8630000000.0,32.66,3.93 USD,"+2,971.43%",0.69%,Producer manufacturing,Buy
2671,MKTW,"MarketWise, Inc.",16.73,+0.36%,19710.0,1.31,273900000.0,1.56,10.71 USD,+496.83%,4.80%,Technology services,Neutral
2672,MKTX,"MarketAxess Holdings, Inc.",179.11,+0.39%,576510.0,0.36,6690000000.0,30.14,5.94 USD,−14.47%,1.69%,Finance,Buy
2673,MLAB,"Mesa Laboratories, Inc.",70.14,−5.23%,291560.0,1.11,385870000.0,—,−0.14 USD,+99.71%,0.86%,Health technology,Buy
2674,MLAC,Mountain Lake Acquisition Corp.,10.3,−0.10%,74200.0,2.51,319220000.0,68.30,0.15 USD,—,0.00%,Finance,Neutral
2675,MLCI,Mount Logan Capital Inc.,7.84,−0.63%,18700.0,—,,—,—,—,—,Finance,Neutral
2676,MLEC,Moolec Science SA,1.24,+2.48%,55160.0,0.77,13510000.0,—,−2.15 USD,−31.56%,0.00%,Commercial services,Neutral
2677,MLGO,"MicroAlgo, Inc.",11.45,+7.82%,1060000.0,1.06,142410000.0,1.66,6.89 USD,−89.08%,0.00%,Technology services,Neutral
2678,MLI,"Mueller Industries, Inc.",101.7,+0.69%,839820.0,0.74,11260000000.0,16.14,6.30 USD,+30.45%,0.89%,Producer manufacturing,Strong buy
2679,MLKN,"MillerKnoll, Inc.",19.02,−4.42%,1820000.0,4.13,1290000000.0,—,−0.56 USD,−150.19%,3.77%,Producer manufacturing,Neutral
2680,MLM,"Martin Marietta Materials, Inc.",615.39,−0.72%,307800.0,0.85,37110000000.0,34.09,18.05 USD,−45.28%,0.51%,Non-energy minerals,Buy
2681,MLNK,"MeridianLink, Inc.",19.95,−0.15%,615950.0,1.07,1480000000.0,—,−0.30 USD,+50.29%,0.00%,Technology services,Neutral
2682,MLP,"Maui Land & Pineapple Company, Inc.",19.72,+4.28%,22890.0,1.12,389330000.0,—,−0.70 USD,−256.63%,0.00%,Finance,Neutral
2683,MLR,"Miller Industries, Inc.",39.16,−0.53%,132990.0,1.09,448700000.0,10.69,3.66 USD,−41.08%,1.98%,Consumer durables,Strong buy
2684,MLSS,"Milestone Scientific, Inc.",0.4908,−1.84%,79230.0,0.48,38560000.0,—,−0.09 USD,−43.00%,0.00%,Health technology,Strong buy
2685,MLTX,MoonLake Immunotherapeutics,52.54,−4.44%,717590.0,0.84,3370000000.0,—,−2.79 USD,−208.46%,0.00%,Health technology,Strong buy
2686,MLYS,"Mineralys Therapeutics, Inc.",37.65,−2.91%,732540.0,0.42,2920000000.0,—,−3.57 USD,−32.33%,0.00%,Health technology,Strong buy
2687,MMA,Mixed Martial Arts Group Limited,1.59,−8.62%,743570.0,0.03,20740000.0,—,—,—,0.00%,Consumer services,Neutral
2688,MMC,"Marsh & McLennan Companies, Inc.",197.46,+0.21%,2740000.0,1.15,97080000000.0,23.70,8.33 USD,+3.29%,1.70%,Finance,Neutral
2689,MMI,"Marcus & Millichap, Inc.",30.52,−0.78%,110850.0,0.91,1190000000.0,—,−0.32 USD,+65.03%,1.63%,Finance,Sell
2690,MMLP,Martin Midstream Partners L.P.,3.11,+2.30%,12370.0,1.81,121460000.0,—,−0.39 USD,−340.76%,0.66%,Industrial services,Neutral
2691,MMM,3M Company,156.29,+1.58%,2250000.0,0.75,83240000000.0,21.74,7.19 USD,+325.14%,1.88%,Producer manufacturing,Buy
2692,MMS,"Maximus, Inc.",87.55,−1.41%,793440.0,1.16,4930000000.0,16.14,5.43 USD,+13.72%,1.35%,Commercial services,Buy
2693,MMSI,"Merit Medical Systems, Inc.",83.72,+0.16%,574710.0,0.70,4960000000.0,42.53,1.97 USD,−1.89%,0.00%,Health technology,Strong buy
2694,MMYT,MakeMyTrip Limited,96.7,−5.07%,910380.0,0.85,9200000000.0,111.88,0.86 USD,−48.52%,0.00%,Technology services,Strong buy
2695,MNDO,MIND C.T.I. Ltd.,1.19,+1.70%,34660.0,1.35,24230000.0,7.84,0.15 USD,−39.45%,18.81%,Technology services,Neutral
2696,MNDR,Mobile-health Network Solutions,0.7374,−3.01%,280340.0,0.85,4080000.0,—,−2.72 USD,—,0.00%,Health services,Neutral
2697,MNDY,monday.com Ltd.,215.42,+1.62%,1160000.0,0.80,10940000000.0,290.64,0.74 USD,−6.74%,0.00%,Technology services,Strong buy
2698,MNKD,MannKind Corporation,5.35,−3.95%,4630000.0,1.18,1640000000.0,48.95,0.11 USD,+202.77%,0.00%,Health technology,Strong buy
2699,MNMD,Mind Medicine (MindMed) Inc.,9.95,+4.30%,2500000.0,2.19,757080000.0,—,−1.46 USD,+35.27%,0.00%,Health technology,Strong buy
2700,MNOV,"MediciNova, Inc.",1.27,−0.78%,14200.0,0.70,62290000.0,—,−0.24 USD,−44.62%,0.00%,Health technology,Strong buy
2701,MNPR,Monopar Therapeutics Inc.,67.67,+6.30%,75700.0,1.15,417520000.0,—,−3.85 USD,−66.95%,0.00%,Health technology,Strong buy
2702,MNR,Mach Natural Resources LP,13.06,+0.69%,175750.0,0.73,1550000000.0,6.74,1.94 USD,—,17.50%,Energy minerals,Strong buy
2703,MNRO,"Monro, Inc.",18.16,+1.45%,826140.0,0.93,544420000.0,—,−0.70 USD,−166.80%,6.26%,Retail trade,Neutral
2704,MNSB,"MainStreet Bancshares, Inc.",21.27,−0.70%,39290.0,0.79,163900000.0,—,−1.46 USD,−172.13%,1.87%,Finance,Strong buy
2705,MNST,Monster Beverage Corporation,64.48,+0.78%,4190000.0000000005,0.69,62960000000.0,40.26,1.60 USD,−0.31%,0.00%,Consumer non-durables,Buy
2706,MNTK,"Montauk Renewables, Inc.",2.03,−3.79%,136190.0,0.72,288780000.0,108.56,0.02 USD,−85.91%,0.00%,Process industries,Neutral
2707,MNTN,"MNTN, Inc.",18.11,−11.01%,973270.0,1.49,1320000000.0,—,−0.76 USD,−17.04%,0.00%,Technology services,Buy
2708,MNTS,Momentus Inc.,1.33,+5.56%,1010000.0,2.11,15470000.0,—,−13.40 USD,+90.41%,0.00%,Electronic technology,Neutral
2709,MNY,MoneyHero Limited,1.44,−10.56%,894950.0,1.30,62210000.0,—,−0.36 USD,+88.91%,0.00%,Technology services,Strong buy
2710,MO,"Altria Group, Inc.",64.87,+1.69%,7410000.0,0.76,108970000000.0,12.54,5.17 USD,−10.75%,6.40%,Consumer non-durables,Neutral
2711,MOBX,"Mobix Labs, Inc.",0.9268,−1.40%,404970.0,0.43,56180000.0,—,−1.19 USD,−80.68%,0.00%,Electronic technology,Neutral
2712,MOD,Modine Manufacturing Company,146.14,−3.37%,1310000.0,1.43,7670000000.0,41.88,3.49 USD,+13.95%,0.00%,Producer manufacturing,Strong buy
2713,MODD,"Modular Medical, Inc.",0.7153,−1.61%,280410.0,0.11,39540000.0,—,−0.51 USD,+25.60%,0.00%,Health technology,Neutral
2714,MODG,Topgolf Callaway Brands Corp.,9.1,−1.30%,2540000.0,1.15,1670000000.0,—,−8.13 USD,"−8,901.19%",0.00%,Consumer durables,Neutral
2715,MOFG,"MidWestOne Financial Group, Inc.",28.95,−0.65%,88260.0,0.53,599450000.0,—,−4.06 USD,−306.57%,3.33%,Finance,Buy
2716,MOG.A,Moog Inc.,201.34,+0.61%,114880.0,0.68,6390000000.0,30.59,6.58 USD,+4.37%,0.57%,Electronic technology,Buy
2717,MOH,Molina Healthcare Inc,182.56,+0.38%,974440.0,0.84,9890000000.0,9.00,20.28 USD,+11.04%,0.00%,Health services,Neutral
2718,MORN,"Morningstar, Inc.",235.87,+0.75%,451880.0,0.91,9950000000.0,25.10,9.40 USD,+64.40%,0.76%,Finance,Buy
2719,MOS,Mosaic Company (The),33.97,+1.62%,2860000.0,0.71,10780000000.0,11.52,2.95 USD,+299.04%,2.57%,Process industries,Buy
2720,MOV,Movado Group Inc.,19.14,−0.36%,126260.0,0.75,300160000.0,24.65,0.78 USD,−51.26%,7.29%,Consumer durables,Buy
2721,MOVE,Movano Inc.,0.5938,+0.46%,166320.0,0.68,4930000.0,—,−4.20 USD,+56.73%,0.00%,Technology services,Neutral
2722,MP,MP Materials Corp.,74.7,+2.02%,14160000.0,1.12,13230000000.0,—,−0.62 USD,−53.88%,0.00%,Non-energy minerals,Buy
2723,MPAA,"Motorcar Parts of America, Inc.",16.57,−1.54%,153700.0,0.64,320660000.0,211.08,0.08 USD,—,0.00%,Producer manufacturing,Strong buy
2724,MPB,Mid Penn Bancorp,30.31,−0.53%,122800.0,0.73,697090000.0,12.69,2.39 USD,−12.38%,2.63%,Finance,Strong buy
2725,MPC,Marathon Petroleum Corporation,190.87,+1.93%,1790000.0,0.80,58030000000.0,28.27,6.75 USD,−64.53%,1.94%,Energy minerals,Buy
2726,MPLX,MPLX LP,50.13,+0.18%,1120000.0,0.82,51090000000.0,11.90,4.21 USD,+2.08%,7.65%,Industrial services,Buy
2727,MPTI,"M-tron Industries, Inc.",52.99,−1.76%,28320.0,0.81,154940000.0,20.12,2.63 USD,+49.44%,0.00%,Electronic technology,Strong buy
2728,MPU,Mega Matrix Inc.,1.49,−8.59%,420710.0,0.27,85820000.0,—,−0.28 USD,−165.84%,0.00%,Technology services,Neutral
2729,MPWR,"Monolithic Power Systems, Inc.",914.27,−0.93%,425470.0,0.75,43790000000.0,23.81,38.40 USD,+356.74%,0.61%,Electronic technology,Buy
2730,MPX,Marine Products Corporation,9.06,−0.77%,27490.0,1.20,317060000.0,22.95,0.39 USD,−46.09%,6.13%,Consumer durables,Neutral
2731,MQ,"Marqeta, Inc.",5.56,−2.97%,3450000.0,0.88,2490000000.0,—,−0.13 USD,−443.64%,0.00%,Commercial services,Buy
2732,MRAM,"Everspin Technologies, Inc.",8.37,−2.67%,109860.0,0.51,189370000.0,110.13,0.08 USD,−1.68%,0.00%,Electronic technology,Strong buy
2733,MRBK,Meridian Corporation,16.03,+1.01%,55240.0,0.64,181160000.0,9.93,1.61 USD,+71.61%,3.15%,Finance,Strong buy
2734,MRC,MRC Global Inc.,14.62,+0.34%,974530.0,0.89,1240000000.0,—,−0.24 USD,−127.22%,0.00%,Distribution services,Strong buy
2735,MRCC,Monroe Capital Corporation,7.19,0.00%,90670.0,0.76,155780000.0,81.43,0.09 USD,−75.48%,13.91%,Miscellaneous,Neutral
2736,MRCY,Mercury Systems Inc,75.34,−1.61%,569870.0,0.75,4510000000.0,—,−0.65 USD,+72.76%,0.00%,Electronic technology,Buy
2737,MRK,"Merck & Company, Inc.",79.96,−0.55%,13140000.0,1.06,199720000000.0,12.33,6.49 USD,+20.21%,3.98%,Health technology,Buy
2738,MRKR,"Marker Therapeutics, Inc.",0.8536,−5.16%,277030.0,0.94,11040000.0,—,−1.37 USD,−17.92%,0.00%,Health technology,Strong buy
2739,MRNA,"Moderna, Inc.",25.79,−2.90%,8920000.0,0.61,10030000000.0,—,−7.52 USD,+51.13%,0.00%,Health technology,Neutral
2740,MRNO,Murano Global Investments PLC,2.85,+4.78%,79640.0,2.53,226050000.0,—,—,—,0.00%,Consumer services,Neutral
2741,MRSN,"Mersana Therapeutics, Inc.",7.34,−0.14%,64379.99999999999,1.45,36630000.0,—,−14.92 USD,+31.01%,0.00%,Health technology,Strong buy
2742,MRT,"Marti Technologies, Inc.",2.3,−2.95%,195780.0,1.24,181030000.0,—,−1.14 USD,"−1,787.07%",0.00%,Finance,Buy
2743,MRTN,"Marten Transport, Ltd.",10.73,−3.51%,553010.0,0.71,874710000.0,41.82,0.26 USD,−51.99%,2.16%,Transportation,Neutral
2744,MRUS,Merus N.V.,68.22,−1.40%,493750.0,0.72,5160000000.0,—,−5.54 USD,−92.92%,0.00%,Health technology,Strong buy
2745,MRVI,"Maravai LifeSciences Holdings, Inc.",2.74,−0.36%,1360000.0,0.91,699690000.0,—,−1.37 USD,−37.00%,0.00%,Health technology,Buy
2746,MRVL,"Marvell Technology, Inc.",74.62,−1.20%,21380000.0,1.00,64330000000.0,—,−0.13 USD,+88.66%,0.32%,Electronic technology,Strong buy
2747,MRX,Marex Group plc,33.96,+2.57%,872710.0,0.69,2420000000.0,12.49,2.72 USD,—,0.85%,Technology services,Strong buy
2748,MS,Morgan Stanley,160.76,+0.03%,5330000.0,0.83,256630000000.0,18.21,8.83 USD,+45.30%,2.35%,Finance,Buy
2749,MSA,MSA Safety Incorporated,172.08,−0.16%,213190.0,0.66,6740000000.0,24.54,7.01 USD,+1.92%,1.21%,Consumer durables,Buy
2750,MSAI,"MultiSensor AI Holdings, Inc.",0.736,+1.32%,269800.0,1.95,25450000.0,—,−0.67 USD,"−2,787.93%",0.00%,Electronic technology,Strong buy
2751,MSBI,"Midland States Bancorp, Inc.",17.75,−1.39%,113560.0,0.72,382400000.0,—,−5.55 USD,−381.37%,6.94%,Finance,Neutral
2752,MSCI,MSCI Inc.,568.94,+0.15%,650820.0,0.73,44020000000.0,37.69,15.09 USD,+1.13%,1.23%,Technology services,Buy
2753,MSEX,Middlesex Water Company,54.38,+1.68%,109030.0,0.60,979740000.0,22.56,2.41 USD,+17.05%,2.54%,Utilities,Buy
2754,MSFT,Microsoft Corporation,509.23,−1.01%,19780000.0,0.89,3790000000000.0,37.33,13.64 USD,+15.60%,0.65%,Technology services,Strong buy
2755,MSGE,Madison Square Garden Entertainment Corp.,46.04,+0.68%,330640.0,0.79,2190000000.0,60.88,0.76 USD,−75.36%,0.00%,Consumer services,Buy
2756,MSGM,Motorsport Games Inc.,2.84,+1.43%,13030.0,0.84,16410000.0,—,−0.05 USD,−114.02%,0.00%,Technology services,Neutral
2757,MSGS,Madison Square Garden Sports Corp.,215.92,+0.21%,157310.0,0.58,5190000000.0,—,−0.93 USD,−138.33%,0.00%,Consumer services,Buy
